ID;Fecha inicio;Fecha fin;Transecto/Parcela;Observador/a 1;Observador/a 2;Viento;Temperatura;Nubes;Observaciones;longitud
669;2012-05-30 12:30:00;2012-05-30 12:40:00;Hoya de la Mora;José Miguel Barea Azcón (jmbarea);Javier Martín Jaramillo;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
670;2012-06-21 10:37:00;2012-06-21 10:40:00;Barranco de San Juan;José Miguel Barea Azcón (jmbarea);Javier Martín Jaramillo;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
671;2012-06-21 11:20:00;2012-06-21 11:57:00;Catifas;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
672;2012-06-21 11:20:00;2012-06-21 12:10:00;Praillos;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
673;2012-06-21 12:39:00;2012-06-21 12:51:00;Sabinas;Javier Martín Jaramillo;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
674;2012-06-21 13:05:00;2012-06-21 13:13:00;Hoya de la Mora;Javier Martín Jaramillo;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
675;2012-06-21 12:27:00;2012-06-21 12:36:00;Cauchiles;Javier Martín Jaramillo;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
676;2012-06-21 13:51:00;2012-06-21 13:57:00;Carihuela;Javier Martín Jaramillo;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
677;2012-07-19 13:57:00;2012-07-19 14:08:00;Fabriquilla;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
678;2012-07-19 13:19:00;2012-07-19 13:30:00;Barranco de San Juan;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
679;2012-07-19 12:43:00;2012-07-19 12:53:00;Catifas;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
680;2012-07-19 12:16:00;2012-07-19 12:26:00;Praillos;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
681;2012-07-19 10:00:00;2012-07-19 10:15:00;Sabinas;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
682;2012-07-17 10:57:00;2012-07-17 11:06:00;Cauchiles;Javier Martín Jaramillo;Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
683;2012-07-19 19:06:00;2012-07-19 00:00:00;Carihuela;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
684;2012-08-20 13:15:00;2012-08-20 13:27:00;Fabriquilla;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
685;2012-08-20 12:37:00;2012-08-20 12:45:00;Barranco de San Juan;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
686;2012-08-20 11:55:00;2012-08-20 12:10:00;Catifas;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
687;2012-08-20 09:15:00;2012-08-20 09:25:00;Praillos;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
688;2012-08-20 09:40:00;2012-08-20 09:49:00;Sabinas;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
689;2012-08-20 10:05:00;2012-08-20 10:12:00;Hoya de la Mora;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
690;2012-08-20 10:30:00;2012-08-20 10:38:00;Cauchiles;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
691;2012-08-20 11:00:00;2012-08-20 11:10:00;Carihuela;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
692;2012-09-10 13:17:00;2012-09-10 13:27:00;Fabriquilla;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
693;2012-09-10 12:40:00;2012-09-10 12:50:00;Barranco de San Juan;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0-25% de nubosidad;0;
694;2012-09-10 12:00:00;2012-09-10 12:10:00;Catifas;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;25-50% de nubosidad;0;
695;2015-03-29 12:42:00;2015-03-29 14:27:00;Pitres;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0-25% de nubosidad;0;
696;2015-04-23 13:30:00;2015-04-23 15:20:00;Pitres;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0-25% de nubosidad;0;
697;2015-05-12 12:50:00;2015-05-12 15:04:00;Pitres;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0-25% de nubosidad;0;
698;2015-05-13 13:02:00;2015-05-13 13:50:00;Laguna Seca;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
699;2015-05-14 11:10:00;2015-05-14 12:15:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
700;2015-05-08 10:45:00;2015-05-08 11:50:00;Matas Verdes;Ignacio Henares Civantos;José Miguel Barea Azcón (jmbarea);Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
701;2015-05-18 14:50:00;2015-05-18 15:45:00;Campos de Otero;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;25-50% de nubosidad;0;
702;2015-05-18 13:45:00;2015-05-18 14:07:00;Praillos;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
703;2015-05-06 10:50:00;2015-05-06 11:50:00;Purche;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
704;2015-05-06 14:00:00;2015-05-06 14:15:00;Fabriquilla;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
705;2015-05-06 13:25:00;2015-05-06 13:43:00;Barranco de San Juan;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
706;2015-05-06 13:00:00;2015-05-06 13:14:00;Catifas;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
707;2015-05-28 11:10:00;2015-05-28 12:10:00;Loma de Papeles Alto;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
708;2015-05-28 12:33:00;2015-05-28 13:30:00;Loma de Papeles Bajo;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
709;2015-05-27 10:00:00;2015-05-27 11:00:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
710;2015-05-27 11:45:00;2015-05-27 14:00:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
711;2015-06-03 10:10:00;2015-06-03 11:30:00;Purche;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
712;2015-05-23 12:05:00;2015-05-23 14:20:00;Pitres;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0-25% de nubosidad;0;
713;2015-06-04 12:10:00;2015-06-04 14:15:00;Pitres;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
714;2015-06-13 12:15:00;2015-06-13 14:52:00;Pitres;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;50-75% de nubosidad;Bastante viento, sobre todo en las zonas más altas del transecto. Más nublado al principio (cerca del 50%) que al final.;
715;2015-04-05 13:00:00;2015-04-05 14:30:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
716;2015-04-15 13:00:00;2015-04-15 14:30:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;25-50% de nubosidad;0;
717;2015-04-25 12:30:00;2015-04-25 14:00:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;25-50% de nubosidad;0;
718;2015-05-05 12:30:00;2015-05-05 14:00:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;25-50% de nubosidad;0;
719;2015-05-16 12:30:00;2015-05-16 14:30:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
720;2015-05-29 12:30:00;2015-05-29 14:30:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;25-50% de nubosidad;0;
721;2015-06-07 12:30:00;2015-06-07 14:30:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;25-50% de nubosidad;0;
722;2015-06-17 12:00:00;2015-06-17 13:45:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;25-50% de nubosidad;0;
723;2015-07-31 12:00:00;2015-07-31 13:00:00;Borreguiles San Juan;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza del viento no definida;;porcentaje de nubosidad no definido;0;
724;2015-08-04 13:30:00;2015-08-04 14:35:00;Campos de Otero;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
725;2015-06-21 12:00:00;2015-06-21 15:00:00;Pitres;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza del viento no definida;;0% de nubosidad;No me deja editar bien la climatología: T inicial: 29ºC, sol 100%, nubes: 0 viento: 0;
726;2015-07-05 10:34:00;2015-07-05 13:08:00;Pitres;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
727;2015-07-19 10:29:00;2015-07-19 12:52:00;Pitres;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
728;2015-06-28 12:00:00;2015-06-28 14:00:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
729;2015-07-11 10:30:00;2015-07-11 12:30:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
730;2015-07-25 10:30:00;2015-07-25 12:30:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
731;2015-08-02 10:48:00;2015-08-02 13:07:00;Pitres;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
732;2015-08-22 12:13:00;2015-08-22 13:53:00;Pitres;Miguel Olvera Rodríguez (migolvera);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
733;2015-08-08 10:30:00;2015-08-08 12:30:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
734;2015-08-17 11:00:00;2015-08-17 13:00:00;Dúrcal;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;25-50% de nubosidad;0;
735;2015-04-05 10:00:00;2015-04-05 11:25:00;Turbera;Beatriz Quijada Escobar (blquijada);Manuel A. Alvarez Vidaña;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
736;2015-04-05 11:45:00;2015-04-05 12:15:00;Laguna;Beatriz Quijada Escobar (blquijada);Manuel A. Alvarez Vidaña;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
737;2015-04-12 11:13:00;2015-04-12 14:13:00;Turbera;Enriqueta Martos Nieto (emartos);Mª Dolores Chaves Fernández (loladurcal);Fuerza 1 en la escala Beaufort: 2-5 km/h;;25-50% de nubosidad;0;
738;2015-04-12 13:00:00;2015-04-12 13:20:00;Laguna;Enriqueta Martos Nieto (emartos);Mª Dolores Chaves Fernández (loladurcal);Fuerza 2 en la escala Beaufort: 6-11 km/h;;25-50% de nubosidad;0;
739;2015-04-19 11:00:00;2015-04-19 12:20:00;Turbera;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;25-50% de nubosidad;0;
740;2015-04-19 12:45:00;2015-04-19 13:15:00;Laguna;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;25-50% de nubosidad;0;
741;2015-04-26 11:00:00;2015-04-26 12:15:00;Turbera;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;25-50% de nubosidad;0;
742;2015-04-26 12:45:00;2015-04-26 13:15:00;Laguna;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;25-50% de nubosidad;0;
743;2015-05-22 11:30:00;2015-05-22 12:30:00;Purche;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;25-50% de nubosidad;0;
744;2015-08-06 11:00:00;2015-08-06 12:15:00;Matas Verdes;Francisco Javier Olivares Villegas (javioli);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
745;2015-08-06 10:50:00;2015-08-06 12:10:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
746;2015-05-10 10:10:00;2015-05-10 11:10:00;Turbera;Manuel A. Alvarez Vidaña;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
747;2015-05-10 11:25:00;2015-05-10 11:55:00;Laguna;Manuel A. Alvarez Vidaña;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
748;2015-05-23 10:15:00;2015-05-23 11:30:00;Turbera;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;25-50% de nubosidad;0;
749;2015-05-23 11:45:00;2015-05-23 12:15:00;Laguna;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;25-50% de nubosidad;0;
750;2015-06-14 10:00:00;2015-06-14 11:30:00;Turbera;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
751;2015-06-14 12:00:00;2015-06-14 12:30:00;Laguna;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
752;2015-06-21 10:00:00;2015-06-21 11:45:00;Turbera;Beatriz Quijada Escobar (blquijada);Enriqueta Martos Nieto (emartos);Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
753;2015-06-21 22:09:00;2015-06-21 00:00:00;Laguna;Beatriz Quijada Escobar (blquijada);Enriqueta Martos Nieto (emartos);Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
754;2015-07-01 10:00:00;2015-07-01 11:20:00;Turbera;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
755;2015-07-01 12:00:00;2015-07-01 12:30:00;Laguna;Mª Dolores Chaves Fernández (loladurcal);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
756;2015-07-12 10:00:00;2015-07-12 11:30:00;Turbera;Beatriz Quijada Escobar (blquijada);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
757;2015-07-12 11:45:00;2015-07-12 12:00:00;Laguna;Beatriz Quijada Escobar (blquijada);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
758;2015-07-19 09:35:00;2015-07-19 10:50:00;Turbera;Manuel A. Alvarez Vidaña;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
759;2015-07-19 11:00:00;2015-07-19 11:20:00;Laguna;Manuel A. Alvarez Vidaña;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
760;2015-07-25 09:30:00;2015-07-25 11:00:00;Turbera;Vicente Augustín Vacas (vaugustin);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
761;2015-07-25 11:15:00;2015-07-25 11:45:00;Laguna;Vicente Augustín Vacas (vaugustin);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
762;2015-08-02 09:20:00;2015-08-02 10:45:00;Turbera;Enriqueta Martos Nieto (emartos);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
763;2015-08-02 11:00:00;2015-08-02 11:20:00;Laguna;Enriqueta Martos Nieto (emartos);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
764;2015-08-16 10:20:00;2015-08-16 12:05:00;Turbera;Enriqueta Martos Nieto (emartos);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
765;2015-08-16 12:20:00;2015-08-16 12:35:00;Laguna;Enriqueta Martos Nieto (emartos);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
766;2015-06-10 10:25:00;2015-06-10 13:11:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;Realizó el transecto Adriá Mirales, incluir en observadores.;
767;2015-06-16 11:37:00;2015-06-16 12:59:00;Borreguiles San Juan;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;50-75% de nubosidad;"Realiza el transecto Adriá Miralles incluir en observadores.
Dudosa la temperatura.";
768;2015-06-17 10:15:00;2015-06-17 12:20:00;Purche;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;"Realizó el transecto Adriá Miralles incluir los observadores.
Nubes intermitentes en los tramos 8 y 9.";
769;2015-06-18 12:57:00;2015-06-18 13:53:00;Loma de Papeles Bajo;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;50-75% de nubosidad;El recorrido lo realiza JM. Barea y Adriá Miralles esta última incluirla en observadores.;
770;2015-06-18 11:10:00;2015-06-18 12:35:00;Loma de Papeles Alto;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 3 en la escala Beaufort: 12-19 km/h;;50-75% de nubosidad;El recorrido lo realiza Adriá Miralles, incluirla en observadores.;
771;2015-06-19 10:20:00;2015-06-19 12:20:00;Campos de Otero;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;Realizo el transecto Adriá Miralles incluir en observadores.;
772;2015-06-23 10:45:00;2015-06-23 12:14:00;Borreguiles San Juan;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;Realizado por Adriá Miralles incluir en obdervadores;
773;2015-06-24 11:30:00;2015-06-24 12:49:00;Laguna Seca;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;50-75% de nubosidad;Realizó el transecto Adriá Miralles incluir en observadores;
774;2015-06-25 10:50:00;2015-06-25 12:10:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;Realizo el transecto Adriá Miralles incluir en observadores. ;
775;2015-07-01 10:35:00;2015-07-01 12:30:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;25-50% de nubosidad;Realizó el transecto Adriá Miralles, incluir en observadores.;
776;2015-07-02 12:30:00;2015-07-02 13:20:00;Altas cumbres;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 3 en la escala Beaufort: 12-19 km/h;;0-25% de nubosidad;Realizó el transecto Adriá Miralles incluir en observadores.;
777;2015-07-03 10:15:00;2015-07-03 11:18:00;Loma de Papeles Bajo;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 3 en la escala Beaufort: 12-19 km/h;;0% de nubosidad;Realizó el transecto Adriá Miralles, incluir en observadores.;
778;2015-07-06 10:45:00;2015-07-06 12:40:00;Purche;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 3 en la escala Beaufort: 12-19 km/h;;0% de nubosidad;Realizó el transecto Adriá Miralles, incluir en observadores.;
779;2015-07-07 11:00:00;2015-07-07 12:50:00;Campos de Otero;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;25-50% de nubosidad;Realizó el transecto Adriá Miralles, incluir en observadores.;
780;2015-07-08 12:00:00;2015-07-08 13:15:00;Loma de Papeles Bajo;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 3 en la escala Beaufort: 12-19 km/h;;25-50% de nubosidad;"Realizó el transecto Adriá Miralles,incluir en observadores.
Mucho viento.";
781;2015-07-08 10:25:00;2015-07-08 11:29:00;Loma de Papeles Alto;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;Realizó el transecto Adriá Miralles, incluir en observadores.;
782;2015-07-15 12:30:00;2015-07-15 13:45:00;Borreguiles San Juan;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 3 en la escala Beaufort: 12-19 km/h;;25-50% de nubosidad;Realizó el transecto Adriá Miralles, incluir en observadores.;
783;2015-07-16 11:45:00;2015-07-16 12:45:00;Laguna Seca;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;50-75% de nubosidad;Realizó el transecto Adriá Miralles,incluir en observadores.;
784;2015-07-20 10:30:00;2015-07-20 12:15:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;Realizó el transecto Adriá Miralles, incluir en observadores.;
785;2015-07-21 10:35:00;2015-07-21 12:45:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;Realizó el transecto Adriá Miralles, incluir en observadores.;
786;2015-07-22 12:00:00;2015-07-22 12:50:00;Altas cumbres;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;Realizó el transecto Adriá Miralles, incluir en observadores.;
787;2015-07-23 09:50:00;2015-07-23 11:50:00;Purche;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;Realizó el transecto Adriá Miralles, incluir en observadores.;
788;2015-07-24 09:40:00;2015-07-24 11:56:00;Campos de Otero;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0-25% de nubosidad;Realizó el transecto Adriá Miralles, incluir en observadores.;
